committee,seqId,daon,decentruth,seenfeed,deepthought
1.2420664s,358.0,1.074208508s,1.159415945s,1.4459788s,1.256506742s
1.305759s,359.0,1.244201895s,1.194572895s,1.3516052s,1.094841491s
1.0126038s,360.0,1.281968788s,1.071024365s,1.2176283s,1.413225759s
1.0028494s,361.0,1.3501142s,1.461118946s,1.3937232s,1.226064039s
1.3778146s,362.0,1.288431596s,1.321972416s,1.4316778s,1.002515178s
1.3918298s,363.0,1.311667861s,1.080852159s,1.2703094s,1.038010802s
1.1254181s,364.0,1.406799519s,1.385086241s,1.3167162s,1.459798245s
1.231733s,365.0,1.447378446s,1.483448997s,1.0193489s,1.070209602s
1.0883922s,366.0,1.014963985s,1.462386855s,1.445104s,1.165510496s
1.2459977s,367.0,1.240234289s,1.465604207s,1.3086402s,1.184751563s
1.2654811s,368.0,1.235853953s,1.406874565s,1.2634126s,1.017727673s
1.2148717s,369.0,1.247896128s,1.217776449s,1.2267361s,1.409396054s
1.2916506s,370.0,1.309339568s,1.367880141s,1.4892056s,1.419595054s
1.3662824s,371.0,1.318790771s,1.321753878s,1.2609145s,1.294626418s
1.1883901s,372.0,1.309020471s,1.288105369s,1.3111851s,1.0963395s
1.1912517s,373.0,1.38903515s,1.339307634s,1.3737482s,1.047110396s
1.2811609s,374.0,1.198247918s,1.018665611s,1.190707s,1.185574045s
1.4900401s,375.0,1.338006896s,1.203590987s,1.1334291s,1.320854969s
1.2194232s,376.0,1.194969523s,1.210080411s,1.1666122s,1.273358864s
1.2168895s,377.0,1.485010875s,1.423684748s,1.413826s,1.264119716s
1.0575035s,378.0,1.467607884s,1.237843367s,1.492652s,1.478382026s
1.0157031s,379.0,1.420646265s,1.011424369s,1.1238207s,1.203830639s
1.0996319s,380.0,1.459976274s,1.402027184s,1.0724517s,1.363092597s
1.0180634s,381.0,1.252477358s,1.20903878s,1.3231079s,1.090472249s
1.3037309s,382.0,1.110882537s,1.151085905s,1.150795s,1.40483609s
1.0685213s,383.0,1.242505085s,1.162328603s,1.4093281s,1.227821924s
1.2864873s,384.0,1.209284476s,1.46101301s,1.3207336s,1.331540357s
1.4175509s,385.0,1.224814344s,1.311227268s,1.0165657s,1.431231781s
1.2993489s,386.0,1.088796908s,1.085793583s,1.4873049s,1.284037977s
1.2756181s,387.0,1.33502679s,1.463299354s,1.3207336s,1.001987627s
1.0636449s,388.0,1.250171739s,1.172548045s,1.4327408s,1.407009391s
1.2721049s,389.0,1.114237478s,1.439749032s,1.4438949s,1.292306578s
1.3906018s,390.0,1.441465614s,1.202823463s,1.2637312s,1.013227245s
1.4850188s,391.0,1.160643381s,1.422500345s,1.4209337s,1.384606496s
1.1351075s,392.0,1.081646355s,1.056229032s,1.0094936s,1.336261735s
1.1627972s,393.0,1.486840015s,1.15247057s,1.4787979s,1.275881248s
1.0417912s,394.0,1.296217332s,1.267293978s,1.1235759s,1.331128311s
1.3620355s,395.0,1.189221284s,1.006319241s,1.3611642s,1.053965881s
1.2194232s,396.0,1.150680322s,1.378061475s,1.0596684s,1.09245116s
1.2955734s,397.0,1.229001213s,1.140221169s,1.2455636s,1.349420072s
1.3679413s,398.0,1.183641124s,1.495494778s,1.0510927s,1.081235206s
1.3841439s,399.0,1.475798914s,1.124030547s,1.4446984s,1.411053376s
1.0012662s,400.0,1.012993681s,1.024973491s,1.4316555s,1.407815182s
1.4445145s,401.0,1.288246779s,1.395894689s,1.0398928s,1.455720826s
1.0807099s,402.0,1.26192198s,1.062209011s,1.3138739s,1.484939425s
1.387192s,403.0,1.286048089s,1.125981605s,1.2295601s,1.443474419s
1.0868553s,404.0,1.369997084s,1.016984591s,1.0894545s,1.106301729s
1.2150955s,405.0,1.219011177s,1.043000503s,1.3488017s,1.071176462s
1.2745554s,406.0,1.44032402s,1.162897646s,1.2507853s,1.338200463s
1.1283222s,407.0,1.142702142s,1.169019503s,1.1236625s,1.15892334s
1.4286804s,408.0,1.355951766s,1.217492382s,1.4852108s,1.136720838s
1.1062389s,409.0,1.29703739s,1.031372545s,1.3615001s,1.118479468s
1.2601395s,410.0,1.292646693s,1.222779758s,1.4987848s,1.093039396s
1.4190151s,411.0,1.4670868s,1.350438189s,1.1396884s,1.364263023s
1.0169583s,412.0,1.406892914s,1.137581879s,1.3774706s,1.258926918s
1.2366114s,413.0,1.018734434s,1.444030867s,1.2835088s,1.315042359s
1.1508739s,414.0,1.248007618s,1.271492145s,1.3338016s,1.062305296s
1.2537387s,415.0,1.259009618s,1.402935722s,1.300718s,1.478964389s
1.3056059s,416.0,1.159160422s,1.077551249s,1.2430379s,1.408469335s
1.3148238s,417.0,1.378398518s,1.214293137s,1.2891452s,1.4912524s
1.139087s,418.0,1.027607914s,1.459295258s,1.1724674s,1.42275723s
1.3025527s,419.0,1.092427031s,1.406038495s,1.2964675s,1.004066302s
1.4527563s,420.0,1.14926956s,1.426644077s,1.3010381s,1.231666632s
1.1362801s,421.0,1.121421091s,1.270333181s,1.4937359s,1.298292555s
1.4361415s,422.0,1.2060457s,1.119833707s,1.3909544s,1.436087161s
1.0157006s,423.0,1.317004983s,1.470642638s,1.1148596s,1.068845546s
1.2864372s,424.0,1.497423757s,1.084823124s,1.1919288s,1.106313482s
1.4258272s,425.0,1.478845745s,1.007225228s,1.4977657s,1.239829052s
1.1015966s,426.0,1.338597565s,1.230774764s,1.2405073s,1.074100452s
1.2605899s,427.0,1.136956258s,1.062277719s,1.0264591s,1.291018891s
1.2441667s,428.0,1.019282965s,1.476953631s,1.0767186s,1.314747429s
1.413883s,429.0,1.212707479s,1.080560064s,1.2499224s,1.301538368s
1.0183458s,430.0,1.246872597s,1.126117004s,1.3698169s,1.223633393s
1.0130858s,431.0,1.488346546s,1.426528872s,1.0154301s,1.174562824s
1.2521013s,432.0,1.183724715s,1.497768734s,1.0836483s,1.473944035s
1.2366114s,433.0,1.39988139s,1.480806924s,1.473782s,1.33086676s
1.4249616s,434.0,1.059707496s,1.108490516s,1.3803199s,1.350030642s
1.1461673s,435.0,1.379008056s,1.006567639s,1.3986449s,1.014815657s
1.4347459s,436.0,1.112500348s,1.041585133s,1.4815144s,1.401229257s
1.1490736s,437.0,1.485038975s,1.000240786s,1.1762262s,1.4356555s
1.4968125s,438.0,1.180339932s,1.184741604s,1.3369391s,1.431467558s
1.0877886s,439.0,1.028081512s,1.117902926s,1.3658s,1.024080524s
1.2245427s,440.0,1.113722947s,1.293805038s,1.4779358s,1.088295101s
1.4246327s,441.0,1.385026986s,1.087044654s,1.0718444s,1.284261978s
1.4057483s,442.0,1.296375796s,1.435499766s,1.3423762s,1.345472136s
1.0726094s,443.0,1.454301813s,1.453286871s,1.0857169s,1.396750114s
1.0401615s,444.0,1.483651176s,1.426240363s,1.4547063s,1.162529955s
1.4903789s,445.0,1.388243894s,1.345523022s,1.1887119s,1.168747827s
1.2512458s,446.0,1.49252847s,1.460691588s,1.1639407s,1.28002113s
1.4556554s,447.0,1.142409923s,1.489537614s,1.18s,1.407943391s
1.305071s,448.0,1.322595728s,1.073551358s,1.2439415s,1.438110391s
1.3438374s,449.0,1.182767108s,1.325727606s,1.2797204s,1.113332385s
1.4876345s,450.0,1.010970687s,1.332956906s,1.286429s,1.004102018s
1.0726094s,451.0,1.313217512s,1.180514498s,1.3798971s,1.018384917s
1.2078756s,452.0,1.023043655s,1.374369698s,1.0278485s,1.052553743s
1.2318441s,453.0,1.013054554s,1.018263107s,1.0175239s,1.21747745s
1.1625288s,454.0,1.194931759s,1.440840231s,1.177744s,1.00208224s
1.1365196s,455.0,1.446839468s,1.292614823s,1.4666408s,1.485345092s
1.1460685s,456.0,1.152371267s,1.085047528s,1.0656589s,1.199309357s
1.2788691s,457.0,1.398040378s,1.271162416s,1.2467249s,1.468973856s
1.2612009s,458.0,1.451254413s,1.069578561s,1.302096s,1.152818869s
1.0760539s,459.0,1.273705755s,1.09657693s,1.2238321s,1.186052766s
1.458736s,460.0,1.371594358s,1.455277517s,1.2665344s,1.480108632s
1.4063788s,461.0,1.019999368s,1.303951278s,1.0357289s,1.266275184s
1.2404058s,462.0,1.21407473s,1.099845899s,1.4315703s,1.445093671s
1.0715871s,463.0,1.159056372s,1.433301209s,1.3995366s,1.462375772s
1.4720412s,464.0,1.030022195s,1.324559839s,1.0146259s,1.083567895s
1.1518979s,465.0,1.423009169s,1.332838463s,1.1538105s,1.493920833s
1.3577242s,466.0,1.420837941s,1.433308264s,1.343897s,1.467606632s
1.1132019s,467.0,1.273702997s,1.312364638s,1.3686706s,1.073266595s
1.1132007s,468.0,1.10842497s,1.359483209s,1.4506949s,1.205061848s
1.0837906s,469.0,1.022282424s,1.18804266s,1.4079073s,1.099804194s
1.488853s,470.0,1.357584499s,1.240833601s,1.1582952s,1.401874669s
1.0396959s,471.0,1.056098108s,1.477085808s,1.1747784s,1.180367688s
1.3179682s,472.0,1.150909444s,1.187549653s,1.0811196s,1.337966512s
1.4882286s,473.0,1.450567115s,1.475941632s,1.4003502s,1.369622327s
1.1282688s,474.0,1.196143038s,1.050362198s,1.0449432s,1.175052011s
1.282395s,475.0,1.06842443s,1.253341478s,1.4440023s,1.008453546s
1.3717549s,476.0,1.271345552s,1.105044071s,1.260468s,1.351401727s
1.2495717s,477.0,1.230295172s,1.08366812s,1.4947033s,1.344075399s
1.2744696s,478.0,1.087068461s,1.106145233s,1.0248051s,1.216587283s
1.4032381s,479.0,1.461696023s,1.031312083s,1.2296459s,1.141810885s
1.1953018s,480.0,1.13331902s,1.034656158s,1.3699622s,1.374874492s
1.3080365s,481.0,1.240559888s,1.179646265s,1.141246s,1.112660859s
1.4558676s,482.0,1.265847962s,1.108051247s,1.2840341s,1.491278004s
1.2957545s,483.0,1.139523037s,1.395116261s,1.3158627s,1.150920767s
1.4735552s,484.0,1.144027474s,1.347804981s,1.2840341s,1.269415009s
1.1583531s,485.0,1.130667393s,1.189007189s,1.0935476s,1.070458613s
1.4992931s,486.0,1.342013692s,1.128303383s,1.0050576s,1.059182016s
1.2132257s,487.0,1.012053766s,1.264807968s,1.4076348s,1.483054984s
1.0755889s,488.0,1.388539801s,1.027020672s,1.2019905s,1.494452429s
1.4238725s,489.0,1.298887285s,1.319062186s,1.1018503s,1.403778064s
1.186043s,490.0,1.241735796s,1.077226103s,1.151498s,1.234119401s
1.0662175s,491.0,1.3308942s,1.222588237s,1.1985084s,1.235337851s
1.0530883s,492.0,1.240249115s,1.015226336s,1.2848596s,1.015095615s
1.4402775s,493.0,1.060445294s,1.097035583s,1.0384959s,1.465316137s
1.1108972s,494.0,1.049289527s,1.175616998s,1.4958794s,1.084840683s
1.159498s,495.0,1.016075849s,1.396761205s,1.2467023s,1.406025512s
1.2876372s,496.0,1.063774294s,1.184785472s,1.2524855s,1.267516892s
1.1473245s,497.0,1.224851414s,1.324994375s,1.3376077s,1.306732297s
1.0549052s,498.0,1.38579786s,1.16402439s,1.3167421s,1.149046203s
1.2302576s,499.0,1.177792939s,1.248466515s,1.3477965s,1.030345133s
1.1720215s,500.0,1.238038852s,1.452104042s,1.4068246s,1.034579016s
1.0397613s,501.0,1.125389859s,1.31035192s,1.0843766s,1.460079546s
1.4792238s,502.0,1.374386776s,1.104576735s,1.4170533s,1.471525109s
1.4456094s,503.0,1.27801249s,1.494040777s,1.1242097s,1.010089878s
1.1287536s,504.0,1.311071683s,1.126242463s,1.2992206s,1.245232564s
1.3136554s,505.0,1.084712095s,1.495179014s,1.1728327s,1.075365253s
1.2139951s,506.0,1.40812951s,1.305951824s,1.315602s,1.418613209s
1.1324976s,507.0,1.166967782s,1.348775301s,1.440648s,1.236977886s
1.4162434s,508.0,1.134063826s,1.231282069s,1.2689996s,1.165682691s
1.0060171s,509.0,1.169196762s,1.060059861s,1.0334734s,1.429787313s
1.4871472s,510.0,1.253134734s,1.2474966s,1.4446555s,1.497831005s
1.4533099s,511.0,1.021063846s,1.396887598s,1.0301835s,1.034744927s
1.0934304s,512.0,1.499017607s,1.214614431s,1.0316703s,1.313706578s
1.3866246s,513.0,1.355916487s,1.392515392s,1.4965785s,1.305460364s
1.3478706s,514.0,1.013215453s,1.1403101s,1.1439082s,1.176359658s
1.1333617s,515.0,1.403337044s,1.353899229s,1.1136495s,1.298261742s
1.4378682s,516.0,1.199915057s,1.411033057s,1.1065068s,1.058987975s
1.1255499s,517.0,1.139616086s,1.370070477s,1.4445867s,1.218799986s
1.375524s,518.0,1.393212544s,1.493341493s,1.1764522s,1.20557474s
1.3270118s,519.0,1.144009607s,1.128092933s,1.4229647s,1.236007952s
1.4177715s,520.0,1.477193347s,1.024793388s,1.1004841s,1.033528716s
1.1190045s,521.0,1.380955285s,1.133027404s,1.2807474s,1.215004955s
1.2655162s,522.0,1.092423148s,1.360345809s,1.3457501s,1.491375738s
1.0118047s,523.0,1.182455123s,1.023089008s,1.4148196s,1.248129275s
1.4708035s,524.0,1.098922643s,1.209058061s,1.1287866s,1.453034427s
1.1068336s,525.0,1.388633565s,1.446053892s,1.1968001s,1.261360946s
1.0675164s,526.0,1.153903593s,1.235847689s,1.322847s,1.188669011s
1.4754756s,527.0,1.082584182s,1.446047997s,1.1747999s,1.168441528s
1.1139687s,528.0,1.318313862s,1.046099254s,1.0790699s,1.435909087s
1.0646665s,529.0,1.079103628s,1.129685476s,1.0886134s,1.113141903s
1.1544671s,530.0,1.074666441s,1.025353444s,1.1262095s,1.354661618s
1.4078582s,531.0,1.487673558s,1.228509996s,1.2352991s,1.296879966s
1.2037194s,532.0,1.416508203s,1.211626108s,1.3413557s,1.030121132s
1.2212868s,533.0,1.496528115s,1.107844573s,1.1373162s,1.0384463s
1.3724734s,534.0,1.323034622s,1.425531264s,1.1188925s,1.052943815s
1.2691384s,535.0,1.390086547s,1.429801979s,1.1664973s,1.163151909s
1.2065176s,536.0,1.28356108s,1.166419295s,1.0950766s,1.201448961s
1.1087288s,537.0,1.135716814s,1.292094973s,1.2619431s,1.249681052s
1.3881117s,538.0,1.02210025s,1.186684134s,1.3539042s,1.426438489s
1.095537s,539.0,1.321890996s,1.229687085s,1.0724462s,1.315056951s
1.3299782s,540.0,1.386757905s,1.158084828s,1.1694417s,1.048688648s
1.386594s,541.0,1.499887336s,1.093858708s,1.0629466s,1.331320714s
1.035922s,542.0,1.087269958s,1.426261709s,1.1775688s,1.175796261s
1.404178s,543.0,1.244067639s,1.125932866s,1.1933102s,1.166587544s
1.4415026s,544.0,1.069502302s,1.004733879s,1.1333105s,1.015821229s
1.0407247s,545.0,1.061744514s,1.192032929s,1.1814704s,1.107265515s
1.37841s,546.0,1.217870129s,1.061031365s,1.037873s,1.103028314s
1.0505886s,547.0,1.289277418s,1.080473478s,1.1178129s,1.339537398s
1.3990257s,548.0,1.497715861s,1.385067606s,1.4179366s,1.470784944s
1.1590291s,549.0,1.445443146s,1.043445893s,1.2899324s,1.227077675s
1.0436368s,550.0,1.398109739s,1.222904519s,1.1598606s,1.496010163s
1.4781695s,551.0,1.182495158s,1.080066752s,1.3733286s,1.448336983s
1.1787575s,552.0,1.142019818s,1.370743592s,1.1759652s,1.108868509s
1.2612082s,553.0,1.049136208s,1.311566145s,1.2664732s,1.238659424s
1.4806207s,554.0,1.117689447s,1.252783837s,1.1558682s,1.368964898s
1.447406s,555.0,1.085632223s,1.307090867s,1.1043571s,1.098660637s
1.1080874s,556.0,1.391742413s,1.074896607s,1.3786669s,1.12712514s
1.0283184s,557.0,1.370843703s,1.275391864s,1.3830774s,1.090396267s
1.2299757s,558.0,1.35653187s,1.401452914s,1.3824171s,1.085136163s
1.1330039s,559.0,1.433913929s,1.462523568s,1.3777656s,1.41211708s
1.3682879s,560.0,1.270108479s,1.337211309s,1.069274s,1.143386517s
1.4808598s,561.0,1.363395612s,1.380596918s,1.2303477s,1.031304421s
1.0074186s,562.0,1.361023359s,1.299959582s,1.4111233s,1.131215174s
1.4856235s,563.0,1.322900272s,1.011888122s,1.0127678s,1.477324059s
1.2029294s,564.0,1.081432692s,1.32578674s,1.0800553s,1.01207404s
1.1785586s,565.0,1.274287828s,1.413292714s,1.4167517s,1.331020955s
1.3605351s,566.0,1.278644266s,1.334085069s,1.4589454s,1.113977807s
1.2184033s,567.0,1.279692567s,1.254061144s,1.3987796s,1.302780861s
1.3545283s,568.0,1.225027892s,1.200567432s,1.2141675s,1.268570488s
1.167551s,569.0,1.135022688s,1.278527757s,1.4492334s,1.091773393s
1.3201465s,570.0,1.112670048s,1.306251364s,1.4812211s,1.060573085s
1.4034508s,571.0,1.276134023s,1.131687607s,1.0595443s,1.469326321s
1.0735138s,572.0,1.335004041s,1.132751808s,1.3018899s,1.472558827s
1.0027982s,573.0,1.02919583s,1.429039889s,1.4030421s,1.06142273s
1.0247354s,574.0,1.449787266s,1.409768972s,1.2543425s,1.464101066s
1.3756192s,575.0,1.154210722s,1.051792971s,1.3235965s,1.349553546s
1.4094438s,576.0,1.068557198s,1.40755622s,1.4747349s,1.192967505s
1.4907931s,577.0,1.083039138s,1.274232588s,1.4526978s,1.199172891s
1.1762524s,578.0,1.149824953s,1.243007927s,1.2198491s,1.089634025s
1.1745483s,579.0,1.329523313s,1.052863381s,1.1740051s,1.054140636s
1.0307741s,580.0,1.39282157s,1.084111176s,1.1426477s,1.440821247s
1.3086113s,581.0,1.480037206s,1.499756361s,1.1349084s,1.123673369s
1.1790199s,582.0,1.416565986s,1.300099137s,1.346892s,1.164943784s
1.4098339s,583.0,1.137855056s,1.15439893s,1.1407767s,1.302356612s
1.0084748s,584.0,1.288841421s,1.076646918s,1.3997867s,1.386867128s
1.4852331s,585.0,1.085435796s,1.228088472s,1.0012939s,1.289132461s
1.002338s,586.0,1.146674359s,1.239769138s,1.3596409s,1.413026758s
1.2917776s,587.0,1.322039764s,1.145023103s,1.2919837s,1.423325045s
1.0596723s,588.0,1.176997191s,1.447063829s,1.0528059s,1.119403232s
1.4454625s,589.0,1.260258984s,1.291733366s,1.2298182s,1.332598418s
1.3428434s,590.0,1.116065774s,1.146171744s,1.1726234s,1.044120257s
1.3013995s,591.0,1.136754122s,1.071285568s,1.0457893s,1.394458224s
1.0555408s,592.0,1.402100062s,1.252207124s,1.146279s,1.499030072s
1.3294659s,593.0,1.250504756s,1.191695654s,1.0353838s,1.017077619s
1.0860686s,594.0,1.472504999s,1.343559554s,1.3615463s,1.417845819s
1.4614113s,595.0,1.35403865s,1.058966701s,1.2828767s,1.072340742s
1.0338985s,596.0,1.097936817s,1.099881239s,1.3885466s,1.263667341s
1.0597521s,597.0,1.399860672s,1.225332869s,1.4472155s,1.34002656s
1.0462931s,598.0,1.12790164s,1.170487703s,1.2743028s,1.412654274s
1.0355568s,599.0,1.093429388s,1.318848929s,1.2840048s,1.328929675s
1.3657553s,600.0,1.125646988s,1.337315921s,1.3846307s,1.377275673s
1.1448208s,601.0,1.183942012s,1.383242446s,1.0364875s,1.491106619s
1.1663904s,602.0,1.018083261s,1.371820265s,1.1085006s,1.071118462s
1.278487s,603.0,1.285011586s,1.435066099s,1.4675062s,1.497331005s
1.4815389s,604.0,1.234247941s,1.304056532s,1.4126769s,1.443982444s
1.3362776s,605.0,1.468526727s,1.28565133s,1.2925028s,1.308444536s
1.2935571s,606.0,1.128933692s,1.464603109s,1.268563s,1.149943419s
1.0157111s,607.0,1.078220732s,1.004222133s,1.0511532s,1.270161063s
1.2625611s,608.0,1.116785306s,1.064868919s,1.3838119s,1.403712302s
1.3372841s,609.0,1.425449611s,1.249124283s,1.4949758s,1.08341108s
1.333823s,610.0,1.236454486s,1.361597393s,1.3267297s,1.093666923s
1.0977548s,611.0,1.453983619s,1.166080095s,1.3556957s,1.328592086s
1.1060089s,612.0,1.125570472s,1.194636065s,1.0758492s,1.106189682s
1.0184676s,613.0,1.470435233s,1.279587605s,1.0187666s,1.261721479s
1.4297782s,614.0,1.171562268s,1.196950913s,1.2628364s,1.264013971s
1.2985596s,615.0,1.400013608s,1.039389186s,1.1245958s,1.434245101s
1.0229409s,616.0,1.178063964s,1.072094986s,1.4685765s,1.128412993s
1.1306119s,617.0,1.136585589s,1.478507794s,1.4990547s,1.44741693s
1.4790995s,618.0,1.31396416s,1.060644828s,1.0723033s,1.337827183s
1.4888671s,619.0,1.179190099s,1.430711013s,1.1177372s,1.427048091s
1.2534818s,620.0,1.095744187s,1.226926968s,1.1382489s,1.288317563s
1.0068585s,621.0,1.07654052s,1.102611233s,1.4187933s,1.017116395s
1.2952557s,622.0,1.40258317s,1.386858877s,1.1503595s,1.473435199s
1.484493s,623.0,1.297484232s,1.04934265s,1.3996811s,1.389650574s
1.1332768s,624.0,1.136418914s,1.025099224s,1.0948513s,1.367456533s
1.2864022s,625.0,1.130884428s,1.42651354s,1.0648032s,1.190635018s
1.102165s,626.0,1.485659571s,1.406104709s,1.3872622s,1.218086075s
1.0597383s,627.0,1.087623824s,1.121054063s,1.0595945s,1.396864947s
1.3266413s,628.0,1.437319081s,1.269561636s,1.4439108s,1.096355891s
1.3387157s,629.0,1.034791323s,1.253350868s,1.2617322s,1.193953324s
1.4694721s,630.0,1.085438702s,1.112833159s,1.3667971s,1.44108185s
1.0246539s,631.0,1.140829495s,1.283069449s,1.4337621s,1.377325751s
1.2337574s,632.0,1.358675507s,1.306098836s,1.3340491s,1.349799473s
1.040966s,633.0,1.49051145s,1.40283245s,1.2064877s,1.131027619s
1.0435083s,634.0,1.223726401s,1.257078954s,1.2957487s,1.021353878s
1.280206s,635.0,1.415883813s,1.024776834s,1.3256413s,1.358042589s
1.2782317s,636.0,1.24702237s,1.226958067s,1.4796529s,1.319495382s
1.2379759s,637.0,1.268022123s,1.332023764s,1.1598062s,1.090610735s
1.2676904s,638.0,1.250336208s,1.257098716s,1.4549775s,1.117849157s
1.2562319s,639.0,1.4827225s,1.149436104s,1.2898932s,1.018131705s
1.010706s,640.0,1.008619383s,1.089129207s,1.0599881s,1.448638409s
1.0615136s,641.0,1.189334212s,1.367330634s,1.0339791s,1.269003496s
1.1832265s,642.0,1.456865792s,1.095553497s,1.3975699s,1.065228882s
1.213648s,643.0,1.197048915s,1.460080571s,1.1999721s,1.425406295s
1.2683838s,644.0,1.103549463s,1.439938153s,1.1936639s,1.393836353s
1.4835698s,645.0,1.255609679s,1.480458765s,1.3387622s,1.196756782s
1.2018917s,646.0,1.242044858s,1.092363741s,1.2076708s,1.362484064s
1.4464912s,647.0,1.202545719s,1.0148487s,1.0761239s,1.404059666s
1.08106s,648.0,1.310633597s,1.346768744s,1.2181941s,1.351309624s
1.2387144s,649.0,1.238743651s,1.466745804s,1.3801281s,1.091413965s
1.1125408s,650.0,1.355013714s,1.280213427s,1.2206033s,1.027979593s
1.0184072s,651.0,1.151804561s,1.189866732s,1.3154724s,1.069400762s
1.4215548s,652.0,1.470338614s,1.273065085s,1.184552s,1.492637346s
1.2745557s,653.0,1.173849746s,1.115390886s,1.120999s,1.053135611s
1.2437856s,654.0,1.054940188s,1.030477891s,1.4816145s,1.473368097s
1.3555576s,655.0,1.014525149s,1.301945281s,1.2386881s,1.456077s
1.382701s,656.0,1.302018087s,1.325357721s,1.2209372s,1.338781686s
1.2916599s,657.0,1.10889125s,1.223196579s,1.0687452s,1.223240552s
1.4930664s,658.0,1.129923207s,1.256937059s,1.2284078s,1.123644103s
1.4135434s,659.0,1.341605542s,1.023025324s,1.0893972s,1.155926747s
1.3273295s,660.0,1.465944573s,1.129074915s,1.1595751s,1.332499222s
1.0294905s,661.0,1.466571501s,1.360777959s,1.1150945s,1.061294132s
1.3678371s,662.0,1.043670952s,1.118390635s,1.1938884s,1.183873995s
1.4194021s,663.0,1.18389008s,1.053701619s,1.3057361s,1.088505507s
1.0366486s,664.0,1.14912036s,1.024846845s,1.2484188s,1.207064117s
1.3423748s,665.0,1.253837363s,1.400497375s,1.0305128s,1.246468728s
1.0546644s,666.0,1.100655775s,1.287889106s,1.4782947s,1.216279015s
1.4774163s,667.0,1.348892795s,1.178734531s,1.1706107s,1.4970409s
1.4153196s,668.0,1.019625814s,1.137759782s,1.3919197s,1.060154345s
1.3012s,669.0,1.013996886s,1.426421901s,1.0346716s,1.491937444s
1.2789497s,670.0,1.181748783s,1.324920339s,1.0335172s,1.207071967s
1.3455193s,671.0,1.036673167s,1.485464532s,1.1894917s,1.471365832s
1.1668259s,672.0,1.011048362s,1.170296436s,1.4646794s,1.188486151s
1.255057s,673.0,1.142534026s,1.376747001s,1.2226002s,1.200701787s
1.0942726s,674.0,1.098468473s,1.421985875s,1.2595403s,1.0935393s
1.3386103s,675.0,1.375040086s,1.208017405s,1.3298183s,1.227282476s
1.0761715s,676.0,1.083005826s,1.456275564s,1.4946359s,1.045295591s
1.1964046s,677.0,1.188590725s,1.327323211s,1.175537s,1.285481237s
1.0746206s,678.0,1.172048746s,1.427086755s,1.1518949s,1.337920948s
